timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695133913514,2036,HTTP Request-1,200,OK,ThreadPathao 1-19,text,true,,113485,115,62,62,https://pathao.com/bn/,2025,0,0
1695133913248,2366,HTTP Request,200,OK,ThreadPathao 1-16,text,true,,116137,227,63,63,https://pathao.com/bn/,300,0,17
1695133913248,300,HTTP Request-0,302,Found,ThreadPathao 1-16,text,true,,2658,112,63,63,https://pathao.com/,300,0,17
1695133913549,2065,HTTP Request-1,200,OK,ThreadPathao 1-16,text,true,,113479,115,63,63,https://pathao.com/bn/,2055,0,0
1695133913595,2063,HTTP Request,200,OK,ThreadPathao 1-23,text,true,,116139,227,64,64,https://pathao.com/bn/,100,0,16
1695133913595,100,HTTP Request-0,302,Found,ThreadPathao 1-23,text,true,,2660,112,64,64,https://pathao.com/,100,0,16
1695133913695,1963,HTTP Request-1,200,OK,ThreadPathao 1-23,text,true,,113479,115,64,64,https://pathao.com/bn/,1952,0,0
1695133913446,2284,HTTP Request,200,OK,ThreadPathao 1-20,text,true,,116149,227,65,65,https://pathao.com/bn/,128,0,18
1695133913446,128,HTTP Request-0,302,Found,ThreadPathao 1-20,text,true,,2662,112,65,65,https://pathao.com/,128,0,18
1695133913574,2156,HTTP Request-1,200,OK,ThreadPathao 1-20,text,true,,113487,115,65,65,https://pathao.com/bn/,2141,0,0
1695133912600,3134,HTTP Request,200,OK,ThreadPathao 1-3,text,true,,116135,227,65,65,https://pathao.com/bn/,357,0,263
1695133912600,357,HTTP Request-0,302,Found,ThreadPathao 1-3,text,true,,2658,112,65,65,https://pathao.com/,357,0,263
1695133912958,2776,HTTP Request-1,200,OK,ThreadPathao 1-3,text,true,,113477,115,65,65,https://pathao.com/bn/,2763,0,0
1695133913546,2251,HTTP Request,200,OK,ThreadPathao 1-22,text,true,,116157,227,67,67,https://pathao.com/bn/,115,0,16
1695133913546,115,HTTP Request-0,302,Found,ThreadPathao 1-22,text,true,,2668,112,67,67,https://pathao.com/,115,0,16
1695133913661,2136,HTTP Request-1,200,OK,ThreadPathao 1-22,text,true,,113489,115,67,67,https://pathao.com/bn/,2126,0,0
1695133913696,2972,HTTP Request,200,OK,ThreadPathao 1-25,text,true,,116153,227,84,84,https://pathao.com/bn/,106,0,14
1695133913696,106,HTTP Request-0,302,Found,ThreadPathao 1-25,text,true,,2674,112,84,84,https://pathao.com/,106,0,14
1695133913802,2866,HTTP Request-1,200,OK,ThreadPathao 1-25,text,true,,113479,115,84,84,https://pathao.com/bn/,2852,0,0
1695133913795,3065,HTTP Request,200,OK,ThreadPathao 1-27,text,true,,116141,227,88,88,https://pathao.com/bn/,91,0,18
1695133913795,91,HTTP Request-0,302,Found,ThreadPathao 1-27,text,true,,2662,112,88,88,https://pathao.com/,91,0,18
1695133913886,2974,HTTP Request-1,200,OK,ThreadPathao 1-27,text,true,,113479,115,88,88,https://pathao.com/bn/,2964,0,0
1695133913939,3045,HTTP Request,200,OK,ThreadPathao 1-1,text,true,,116151,227,90,90,https://pathao.com/bn/,75,0,0
1695133913939,75,HTTP Request-0,302,Found,ThreadPathao 1-1,text,true,,2670,112,90,90,https://pathao.com/,75,0,0
1695133914014,2970,HTTP Request-1,200,OK,ThreadPathao 1-1,text,true,,113481,115,90,90,https://pathao.com/bn/,2960,0,0
1695133913963,3088,HTTP Request,200,OK,ThreadPathao 1-10,text,true,,116143,227,92,92,https://pathao.com/bn/,71,0,0
1695133913963,71,HTTP Request-0,302,Found,ThreadPathao 1-10,text,true,,2660,112,92,92,https://pathao.com/,71,0,0
1695133914034,3017,HTTP Request-1,200,OK,ThreadPathao 1-10,text,true,,113483,115,92,92,https://pathao.com/bn/,3002,0,0
1695133913968,3088,HTTP Request,200,OK,ThreadPathao 1-7,text,true,,116139,227,92,92,https://pathao.com/bn/,76,0,0
1695133913968,76,HTTP Request-0,302,Found,ThreadPathao 1-7,text,true,,2658,112,92,92,https://pathao.com/,76,0,0
1695133914044,3012,HTTP Request-1,200,OK,ThreadPathao 1-7,text,true,,113481,115,92,92,https://pathao.com/bn/,2999,0,0
1695133913747,3337,HTTP Request,200,OK,ThreadPathao 1-26,text,true,,116143,227,92,92,https://pathao.com/bn/,109,0,17
